car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Honda City ZX CVT Petrol,₹ 15.9 Lakh,"12,372",Petrol,Hyderabad,2021
Maruti Suzuki Ciaz Alpha Hybrid 1.5 [2018-2020],₹ 8.5 Lakh,"10,200",Petrol,Kolkata,2020
Maruti Suzuki S-Presso VXi Plus,₹ 4.65 Lakh,"28,224",Petrol,Mumbai,2020
Maruti Suzuki Wagon R 1.0 LXI CNG,₹ 4.51 Lakh,"45,116",CNG,Pune,2017
Mercedes-Benz CLA 200 Petrol Sport,₹ 25.9 Lakh,"37,000",Petrol,Ahmedabad,2018
MG Hector Sharp 1.5 Petrol CVT,₹ 18.75 Lakh,"14,000",Petrol,Mumbai,2021
Honda City V CVT Petrol [2017-2019],₹ 7.3 Lakh,"59,053",Petrol,Ahmedabad,2017
Audi A4 2.0 TDI (143 bhp),₹ 15 Lakh,"73,562",Diesel,Hyderabad,2012
Mercedes-Benz GLE 350 d,₹ 38.5 Lakh,"75,176",Diesel,Hyderabad,2015
Toyota Corolla Altis VL AT Petrol,₹ 13.94 Lakh,"34,316",Petrol,Kolkata,2018
Hyundai Elite i20 Asta 1.2,₹ 7.79 Lakh,"42,825",Petrol,Bangalore,2018
Toyota Innova Crysta ZX 2.4 AT 7 STR,₹ 29.75 Lakh,"23,439",Diesel,Thane,2021
Jeep Grand Cherokee SRT [2016-2020],₹ 53 Lakh,"47,300",Petrol,Kolkata,2017
MG ZS EV Exclusive [2020-2021],₹ 19.19 Lakh,"57,946",Electric,Bangalore,2020
Mahindra Marazzo M6 Plus 8 STR,₹ 14.85 Lakh,"36,700",Diesel,Chennai,2021
Land Rover Range Rover Sport SE 3.0 Diesel [2018-2020],₹ 1.36 Crore,"36,000",Diesel,Bangalore,2019
Maruti Suzuki Wagon R 1.0 VXI,₹ 4.11 Lakh,"19,021",Petrol,Kolkata,2018
Toyota Etios Liva GD,₹ 5.4 Lakh,"65,243",Diesel,Bangalore,2013
Kia Seltos GTX Plus AT 1.5 Diesel [2019-2020],₹ 18.5 Lakh,"68,700",Diesel,Hyderabad,2020
MG Hector Sharp 2.0 Diesel [2019-2020],₹ 16.99 Lakh,"28,679",Diesel,Bangalore,2019
Tata Nexon XM,₹ 9.29 Lakh,"27,499",Petrol,Chennai,2020
Maruti Suzuki Vitara Brezza VDi,₹ 7 Lakh,"86,908",Diesel,Thane,2016
Volkswagen Passat 1.8L TSI,₹ 3.35 Lakh,"55,460",Petrol,Kolkata,2010
Ford EcoSport Titanium 1.5L Ti-VCT AT,₹ 6.79 Lakh,"54,310",Petrol,Mumbai,2017
Honda City ZX CVT Petrol [2017-2019],₹ 10.09 Lakh,"58,165",Petrol,Pune,2017
Mercedes-Benz GLE 300d 4MATIC LWB,₹ 86 Lakh,"34,000",Diesel,Pune,2020
Kia Sonet GTX Plus 1.0 iMT [2020-2021],₹ 12.5 Lakh,"12,800",Petrol,Ahmedabad,2022
Hyundai Accent Executive,₹ 2.7 Lakh,"57,704",Petrol,Hyderabad,2011
Honda City ZX CVT Petrol,₹ 16.06 Lakh,"6,116",Petrol,Pune,2022
Honda Brio S MT,₹ 2.95 Lakh,"81,000",Petrol,Noida,2013
MG Astor Sharp 1.5 MT,₹ 15.49 Lakh,"2,200",Petrol,Bangalore,2022
Mahindra Marazzo M2 8 STR,₹ 11.36 Lakh,"9,238",Diesel,Kolkata,2021
Hyundai Verna Fluidic 1.6 VTVT SX,₹ 3.91 Lakh,"84,344",Petrol,Delhi,2013
Tata Harrier XZ [2019-2020],₹ 16.95 Lakh,"47,082",Diesel,Bangalore,2019
Hyundai i20 Asta 1.2,₹ 4.3 Lakh,"41,429",Petrol,Pune,2012
Hyundai Xcent SX 1.1 CRDi (O),₹ 5 Lakh,"73,000",Diesel ,Thiruvallur,2015
Maruti Suzuki Swift VDi,₹ 6.1 Lakh,"62,000",Diesel,Thane,2017
Ford EcoSport Trend 1.5 TDCi,₹ 4.51 Lakh,"74,529",Diesel,Kolkata,2014
Skoda Rapid TSI Style AT,₹ 11.25 Lakh,"46,807",Petrol,Bangalore,2020
Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],₹ 5.7 Lakh,"25,971",Petrol,Thane,2017
Maruti Suzuki Dzire VXi,₹ 6.11 Lakh,"43,100",Petrol,Ahmedabad,2018
MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,₹ 42.85 Lakh,"20,264",Diesel,Thane,2021
Maruti Suzuki Ciaz ZXi  AT,₹ 6.5 Lakh,"75,000",Petrol,Thane,2016
Honda City V,₹ 8.15 Lakh,"20,580",Petrol,Kolkata,2019
Hyundai Creta 1.6 S Petrol,₹ 11.67 Lakh,"28,596",Petrol,Delhi,2019
Honda Amaze 1.2 SX i-VTEC,₹ 5.09 Lakh,"48,333",Petrol,Bangalore,2014
Mahindra XUV500 W6 AT,₹ 9.5 Lakh,"74,000",Diesel,Ahmedabad,2017
Toyota Corolla H2 1.8E,₹ 2 Lakh,"1,40,000 ",Petrol,Pallikarnai,2005
Maruti Suzuki Vitara Brezza VDi,₹ 7.4 Lakh,"42,000",Diesel,Thane,2016
Honda Jazz V AT Petrol,₹ 5.9 Lakh,"26,786",Petrol,Mumbai,2016
Maruti Suzuki Celerio VXi,₹ 4.43 Lakh,"36,415",Petrol,Pune,2016
Mercedes-Benz GLE 250 d,₹ 54 Lakh,"42,000",Diesel,Pune,2018
Honda City ZX CVT Petrol,₹ 15.11 Lakh,"7,747",Petrol,Mumbai,2021
Maruti Suzuki Swift ZXi,₹ 7.34 Lakh,"18,619",Petrol,Pune,2019
Mercedes-Benz GLE 350 d,₹ 47 Lakh,"55,000",Diesel,Ahmedabad,2017
Hyundai i10 Sportz 1.2 AT Kappa2,₹ 3.45 Lakh,"36,000",Petrol,Mumbai,2012
Renault Kwid 1.0 RXT [2016-2019],₹ 4.75 Lakh,"2,066",Petrol,Mumbai,2020
Audi Q2 Premium Plus I 40 TFSI quattro,₹ 30.5 Lakh,"10,700",Petrol,Ahmedabad,2020
Maruti Suzuki Dzire VXi AMT,₹ 6.6 Lakh,"48,000",Petrol,Thane,2018
Maruti Suzuki Baleno Delta 1.2,₹ 4.98 Lakh,"48,702",Petrol,Delhi,2016
Honda City V,₹ 6.75 Lakh,"87,693",Petrol,Pune,2016
Tata Nexon XMA (S),₹ 10.25 Lakh,"14,836",Petrol,Ahmedabad,2021
Tata Harrier Kaziranga XZA Plus,₹ 22.9 Lakh,"16,000",Diesel,Ahmedabad,2022
Hyundai Elite i20 Asta 1.2,₹ 7.21 Lakh,"53,864",Petrol,Bangalore,2018
Hyundai Elite i20 Sportz 1.2,₹ 8.39 Lakh,"14,546",Petrol,Bangalore,2019
Honda Amaze 1.2 VX i-VTEC,₹ 5.05 Lakh,"87,150",Petrol,Pune,2017
Maruti Suzuki Celerio VXi CNG [2017-2019],₹ 5.25 Lakh,"50,889",CNG,Pune,2018
Toyota Etios G,₹ 2.75 Lakh,"70,000",Petrol,Noida,2011
Audi A4 35 TDI Premium Plus,₹ 32.75 Lakh,"47,555",Diesel,Bangalore,2018
Datsun redi-GO T [2016-2019],₹ 2.7 Lakh,"63,225",Petrol,Hyderabad,2016
Mahindra KUV100 NXT K6 Plus 6 STR [2017-2020],₹ 4.92 Lakh,"60,132",Petrol,Kolkata,2020
BMW 5 Series 520d Luxury Line,₹ 20.99 Lakh,"42,465",Diesel,Kolkata,2016
Mercedes-Benz C-Class 220 BlueEfficiency,₹ 10.95 Lakh,"64,304",Diesel,Kolkata,2013
Audi A6 35 TDI Matrix,₹ 24 Lakh,"79,059",Diesel,Ahmedabad,2016
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,₹ 7.25 Lakh,"18,590",CNG,Thane,2021
Hyundai Creta 1.6 SX Plus,₹ 8.75 Lakh,"75,000",Diesel,Delhi,2016
Jeep Compass Longitude 2.0 Diesel [2017-2020],₹ 14.99 Lakh,"70,400",Diesel,Bangalore,2017
Honda City V Petrol [2017-2019],₹ 7.6 Lakh,"79,938",Petrol,Thane,2017
Mahindra XUV300 1.5 W8 (O) AMT [2019-2020],₹ 13 Lakh,"70,000",Diesel,Hyderabad,2019
MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,₹ 41.99 Lakh,"24,600",Diesel,Bangalore,2020
Maruti Suzuki Baleno Alpha 1.2,₹ 5.24 Lakh,"56,800",Petrol,Delhi,2016
Maruti Suzuki Vitara Brezza VDi,₹ 8.25 Lakh,"48,174",Diesel,Thane,2018
Volkswagen Polo GT TSI,₹ 9.25 Lakh,"52,000",Petrol,Hyderabad,2019
Renault Captur RXT Petrol Dual Tone,₹ 6.9 Lakh,"34,000",Petrol,Mumbai,2018
BMW X1 sDrive20d M Sport,₹ 39 Lakh,"16,000",Diesel,Hyderabad,2019
Maruti Suzuki Ritz Vdi BS-IV,₹ 3.45 Lakh,"92,000",Diesel,Hyderabad,2012
Maruti Suzuki Alto 800 Lxi,₹ 2.69 Lakh,"70,661",Petrol,Pune,2015
Hyundai Verna SX 1.5 VTVT,₹ 11.5 Lakh,"11,000",Petrol,Kolkata,2021
Maruti Suzuki Swift DZire ZDI,₹ 5.5 Lakh,"89,000",Diesel,Chennai,2014
Ford Endeavour Titanium 3.2 4x4 AT,₹ 31.43 Lakh,"45,000",Diesel,Delhi,2018
Mercedes-Benz GLA 200 Sport,₹ 21.75 Lakh,"53,000",Petrol,Mumbai,2017
Nissan Terrano XL (D),₹ 5.75 Lakh,"85,000",Diesel,Mumbai,2015
Maruti Suzuki Swift VXi,₹ 3.34 Lakh,"46,000",Petrol,Ahmedabad,2012
Maruti Suzuki Dzire VXi,₹ 6.75 Lakh,"45,000",Petrol,Kolkata,2021
Jeep Compass Limited (O) 1.4 Petrol AT [2017-2020],₹ 13.41 Lakh,"48,381",Petrol,Thane,2018
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 4.82 Lakh,"20,225",Petrol,Delhi,2018
Toyota Corolla Altis VL AT Petrol,₹ 16.5 Lakh,"25,914",Petrol,Pune,2018
Mercedes-Benz GLE 250 d,₹ 55 Lakh,"50,012",Diesel,Ahmedabad,2018
MG Hector Smart 1.5 DCT Petrol [2019-2020],₹ 14.99 Lakh,"9,700",Petrol,Bangalore,2019
Kia Seltos GTX Plus AT 1.4 [2019-2020],₹ 18.65 Lakh,"8,000",Petrol,Mumbai,2021
Hyundai Elite i20 Asta 1.2 (O) [2016],₹ 6.2 Lakh,"47,452",Petrol,Ahmedabad,2016
Honda Jazz V Petrol,₹ 5.95 Lakh,"10,861",Petrol,Hyderabad,2016
Maruti Suzuki SX4 VXI CNG BS-IV,₹ 1.71 Lakh,"76,000",CNG,Delhi,2010
Maruti Suzuki A-Star VXI,₹ 2.95 Lakh,"15,000",Petrol,Ambattur,2013
Mahindra Marazzo M6 Plus 7 STR,₹ 11.37 Lakh,"10,616",Diesel,Kolkata,2020
Hyundai i20 Asta (O) 1.0 Turbo DCT,₹ 11.95 Lakh,"10,530",Petrol,Bangalore,2021
Honda Civic 1.8S MT,₹ 3.49 Lakh,"62,500",Petrol,Thane,2012
Kia Seltos GTX Plus 1.4 DCT,₹ 19.95 Lakh,"7,358",Petrol,Bangalore,2021
Citroen C5 Aircross Shine,₹ 35 Lakh,"27,000",Diesel,Hyderabad,2021
Honda City 1.5 V MT,₹ 3.1 Lakh,"95,000",Petrol,Mumbai,2010
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 4.15 Lakh,"36,234",Petrol,Kolkata,2018
Maruti Suzuki Alto 800 LXi CNG [2019-2020],₹ 3.89 Lakh,"54,765",CNG,Pune,2019
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2017-2020],₹ 4.65 Lakh,"58,000",Petrol,Thane,2017
Hyundai Santro Sportz AMT [2018-2020],₹ 5.89 Lakh,"13,772",Petrol,Bangalore,2018
Hyundai Grand i10 Magna 1.2 Kappa VTVT CNG [2019-2020],₹ 7.78 Lakh,"8,423",CNG,Pune,2021
Ford Endeavour Titanium 3.2 4x4 AT,₹ 31.5 Lakh,"47,000",Diesel,Mumbai,2018
Hyundai Verna 1.6 CRDI SX (O),₹ 10.9 Lakh,"45,000",Diesel,Ahmedabad,2019
Mahindra Scorpio VLX 2WD Airbag BS-IV,₹ 6.15 Lakh,"1,27,000 ",Diesel,Hyderabad,2014
Honda City V,₹ 6.15 Lakh,"21,946",Petrol,Thane,2015
Hyundai Elite i20 Asta 1.4 (O) CRDi,₹ 5.51 Lakh,91,Diesel,Ahmedabad,2015
Ford EcoSport Titanium 1.5 TDCi,₹ 4.34 Lakh,"59,685",Diesel,Kolkata,2013
Skoda Superb L&K TSI AT,₹ 34.9 Lakh,"14,500",Petrol,Pune,2021
Maruti Suzuki Ertiga ZDI + SHVS,₹ 10.8 Lakh,"65,917",Diesel,Hyderabad,2018
Maruti Suzuki Wagon R VXi 1.0 [2019-2019],₹ 4.25 Lakh,"34,124",Petrol,Kolkata,2018
Maruti Suzuki Celerio VXi [2019-2020],₹ 4.86 Lakh,"25,834",Petrol,Delhi,2019
Maruti Suzuki Alto K10 LXi,₹ 2.36 Lakh,"58,073",Petrol,Delhi,2014
Maruti Suzuki Wagon R 1.0 VXi,₹ 3.57 Lakh,"52,002",Petrol,Bangalore,2013
Hyundai Tucson GLS 4WD AT Diesel,₹ 19.9 Lakh,"17,852",Diesel,Ahmedabad,2018
Volkswagen Tiguan Highline TDI,₹ 24.95 Lakh,"41,797",Diesel,Thane,2018
Jaguar XF 2.2 Diesel Luxury,₹ 19.5 Lakh,"36,000",Diesel,Kolkata,2014
Honda Amaze 1.2 S i-VTEC,₹ 5.21 Lakh,"37,206",Petrol,Pune,2016
Maruti Suzuki Wagon R 1.0 LXi CNG,₹ 3.35 Lakh,"1,06,900 ",CNG,Thane,2013
Hyundai Elite i20 Asta 1.2,₹ 6.4 Lakh,"46,000",Petrol,Thane,2017
BMW X4 xDrive20d M Sport X [2019-2020],₹ 62.5 Lakh,"13,600",Diesel,Ahmedabad,2020
Maruti Suzuki Vitara Brezza VDi,₹ 7.35 Lakh,"69,812",Diesel,Delhi,2018
Maruti Suzuki Vitara Brezza VDi,₹ 8.01 Lakh,"33,747",Diesel,Delhi,2019
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 3.6 Lakh,"36,122",Petrol,Kolkata,2015
Maruti Suzuki Wagon R 1.0 VXI AMT,₹ 4.75 Lakh,"38,447",Petrol,Thane,2019
Hyundai Elite i20 Sportz 1.2,₹ 6.35 Lakh,"18,000",Petrol,Thane,2017
Hyundai i10 Magna 1.2 Kappa2,₹ 2.95 Lakh,"63,000",Petrol,Mumbai,2013
Hyundai Grand i10 Nios Magna 1.2 Kappa VTVT,₹ 7.12 Lakh,"24,736",Petrol,Pune,2020
Ford Endeavour Titanium 3.2 4x4 AT,₹ 31.89 Lakh,"25,160",Diesel,Delhi,2018
Audi Q3 35 TDI Premium + Sunroof,₹ 21.5 Lakh,"76,840",Diesel,Hyderabad,2016
BMW X1 sDrive20i xLine,₹ 41.9 Lakh,"19,000",Petrol,Pune,2021
Maruti Suzuki Wagon R 1.0 VXI AMT,₹ 4.5 Lakh,"56,000",Petrol,Thane,2015
Hyundai i10 1.1L iRDE Magna Special Edition,₹ 3.59 Lakh,"26,250",Petrol,Delhi,2015
Hyundai i10 Magna,₹ 2.5 Lakh,"43,278",Petrol,Hyderabad,2008
Hyundai Creta 1.6 SX Plus AT Petrol,₹ 12.75 Lakh,"58,676",Petrol,Mumbai,2018
Maruti Suzuki Dzire VXi,₹ 6.41 Lakh,"30,663",Petrol,Chennai,2019
Maruti Suzuki Swift DZire VXI,₹ 4.15 Lakh,"71,138",Petrol,Thane,2013
Ford EcoSport Titanium .5L Ti-VCT AT [2019-2020],₹ 10.85 Lakh,"17,002",Petrol,Bangalore,2019
Skoda Yeti Active 2.0 TDI CR 4x2,₹ 3.49 Lakh,"86,000",Diesel,Ahmedabad,2012
Hyundai Santro Xing XG AT,₹ 3 Lakh,"74,000",Petrol,Pallikarnai,2007
Maruti Suzuki Alto K10 VXi,₹ 2.34 Lakh,"15,685",Petrol,Pune,2012
Tata Tiago XE,₹ 4 Lakh,"1,00,088 ",Petrol,Ambattur,2022
Mercedes-Benz GL 350 CDI,₹ 47 Lakh,"69,000",Diesel,Hyderabad,2015
Honda City E,₹ 5.3 Lakh,"69,000",Petrol ,Pallikarnai,2014
Maruti Suzuki Baleno Alpha 1.2,₹ 6.9 Lakh,"40,244",Petrol,Mumbai,2018
Ford EcoSport Titanium 1.5L Ti-VCT AT,₹ 8.29 Lakh,"35,724",Petrol,Bangalore,2017
Hyundai Tucson 2WD MT Diesel,₹ 7.61 Lakh,"12,030",Diesel,Delhi,2021
Maruti Suzuki Ciaz Sigma 1.4 MT,₹ 6.97 Lakh,"43,152",Petrol,Pune,2017
Hyundai Creta SX Plus 1.6 AT CRDI,₹ 11.95 Lakh,"1,20,000 ",Diesel,Hyderabad,2017
MG Hector Sharp 1.5 DCT Petrol [2019-2020],₹ 18 Lakh,"21,105",Petrol,Hyderabad,2021
Honda Brio S MT,₹ 4.39 Lakh,"46,089",Petrol,Bangalore,2014
Maruti Suzuki Eeco 5 STR WITH A/C+HTR [2019-2020],₹ 4.92 Lakh,"18,568",Petrol,Chennai,2020
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 5.39 Lakh,"57,847",Petrol,Bangalore,2018
Volkswagen Vento Highline Diesel AT,₹ 6.35 Lakh,"58,436",Diesel,Mumbai,2015
Maruti Suzuki Swift VXi,₹ 4.9 Lakh,"52,000",Petrol,Ahmedabad,2015
Volkswagen Vento Highline Plus 1.0L TSI Automatic,₹ 13.5 Lakh,"30,788",Petrol,Hyderabad,2021
Honda Amaze 1.5 S i-DTEC,₹ 4.5 Lakh,"90,354",Diesel,Hyderabad,2014
Kia Seltos HTE 1.5,₹ 10.75 Lakh,"11,870",Petrol,Chennai,2021
Toyota Corolla Altis 1.8 G L CNG,₹ 3.45 Lakh,"1,49,500 ",CNG,Thane,2010
Hyundai Xcent S 1.2 (O),₹ 4.75 Lakh,"44,000",Petrol,Ahmedabad,2015
Hyundai Santa Fe 2WD MT [2014-2017],₹ 16.25 Lakh,"55,545",Diesel,Bangalore,2015
Tata Tiago Revotron XT [2016-2019],₹ 4.45 Lakh,"57,000",Petrol,Noida,2018
Skoda Rapid Style 1.5 TDI AT,₹ 8.25 Lakh,"1,23,000 ",Diesel,Hyderabad,2017
Maruti Suzuki Celerio VXi AMT ABS,₹ 4.45 Lakh,"24,595",Petrol,Mumbai,2016
Maruti Suzuki Ritz Zxi BS-IV,₹ 3.25 Lakh,"49,000",Petrol,Mumbai,2012
Tata Safari XZA Plus Adventure,₹ 24 Lakh,"16,600",Diesel,Hyderabad,2021
Maruti Suzuki Ciaz Alpha 1.4 MT,₹ 9.23 Lakh,"30,830",Petrol,Pune,2018
Maruti Suzuki Wagon R 1.0 LXI CNG (O),₹ 4.65 Lakh,"72,000",CNG,Thane,2017
Audi A4 2.0 TDI (177bhp) Premium Plus,₹ 16.5 Lakh,"89,070",Diesel,Ahmedabad,2014
Mahindra XUV300 1.2 W6 [2019-2019],₹ 7.24 Lakh,"15,777",Petrol,Kolkata,2021
Skoda Kodiaq Style 2.0 TDI 4x4 AT,₹ 29.75 Lakh,"25,000",Diesel,Mumbai,2017
Hyundai Creta SX Plus 1.6 AT CRDI,₹ 10.23 Lakh,"56,907",Diesel,Kolkata,2018
Toyota Innova Crysta ZX 2.4 AT 7 STR,₹ 31 Lakh,"33,500",Diesel,Hyderabad,2021
Maruti Suzuki Alto 800 Lxi,₹ 2.98 Lakh,"24,456",Petrol,Pune,2016
Volkswagen Vento Highline Diesel AT [2015-2016],₹ 7.9 Lakh,"48,000",Diesel,Ahmedabad,2016
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,₹ 7.09 Lakh,"21,187",CNG,Pune,2021
Hyundai Elite i20 Magna 1.2,₹ 3.95 Lakh,"58,326",Petrol,Delhi,2014
Maruti Suzuki Eeco 5 STR WITH A/C+HTR [2019-2020],₹ 4.33 Lakh,"12,566",Petrol,Chennai,2019
Maruti Suzuki Celerio ZXi,₹ 3.98 Lakh,"49,821",Petrol,Delhi,2015
Hyundai Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],₹ 3.95 Lakh,"25,028",Petrol,Mumbai,2013
Mahindra KUV100 NXT K2 6 STR,₹ 4.51 Lakh,"41,604",Petrol,Ahmedabad,2018
Maruti Suzuki Wagon R 1.0 LXi,₹ 2.55 Lakh,"80,386",Petrol,Pune,2011
Mercedes-Benz E-Class E 220 d Avantgarde,₹ 60 Lakh,"17,500",Diesel,Ahmedabad,2020
Maruti Suzuki Ciaz Alpha 1.3 Hybrid,₹ 8.7 Lakh,"27,095",Diesel,Kolkata,2019
Honda City VX Diesel,₹ 8.85 Lakh,"34,178",Diesel,Kolkata,2018
Mahindra XUV500 W10,₹ 9.75 Lakh,"37,000",Diesel,Kolkata,2016
Hyundai Elantra 1.6 SX (O) AT,₹ 13 Lakh,"85,930",Diesel,Hyderabad,2017
Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],₹ 5.3 Lakh,"35,373",Petrol,Hyderabad,2017
Hyundai Elite i20 Asta 1.2,₹ 4.46 Lakh,"54,136",Petrol,Kolkata,2015
BMW 5 Series 530i M Sport [2019-2019],₹ 68 Lakh,"9,664",Petrol,Mumbai,2022
Honda Jazz VX Petrol,₹ 5.32 Lakh,"34,640",Petrol,Kolkata,2018
Renault Duster RXL Petrol,₹ 6.99 Lakh,"50,244",Petrol,Bangalore,2017
Honda WR-V VX MT Petrol,₹ 7.85 Lakh,"29,099",Petrol,Mumbai,2018
Volkswagen Polo GT TSI,₹ 6.95 Lakh,"27,239",Petrol,Thane,2016
Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],₹ 2.45 Lakh,"41,000",Petrol,Kolkata,2014
Datsun GO+ T (O) W/VDC,₹ 4.98 Lakh,"15,755",Petrol,Kolkata,2019
Audi A4 2.0 TDI (177bhp) Premium,₹ 13.95 Lakh,"57,566",Diesel,Thane,2015
Maruti Suzuki Alto 800 Lxi,₹ 2.39 Lakh,"65,315",Petrol,Hyderabad,2012
Maruti Suzuki Alto K10 VXi [2014-2019],₹ 3.79 Lakh,"74,200",Petrol,Bangalore,2016
Hyundai Elite i20 Magna Executive 1.2,₹ 6.9 Lakh,"45,000",Petrol,Ahmedabad,2018
Skoda Slavia Style 1.0L TSI AT,₹ 16.58 Lakh,"6,098",Petrol,Chennai,2022
Hyundai i10 1.1L iRDE Magna Special Edition,₹ 4.25 Lakh,"46,150",Petrol,Ahmedabad,2016
BMW X1 sDrive20d Expedition,₹ 22.5 Lakh,"68,714",Diesel,Hyderabad,2016
Honda Amaze 1.2 S i-VTEC,₹ 4.3 Lakh,"61,000",Petrol,Ahmedabad,2013
BMW X1 sDrive20d xLine,₹ 44.75 Lakh,"7,100",Diesel,Chennai,2021
Mercedes-Benz S-Class S 350 CDI,₹ 69 Lakh,"18,000",Diesel,Ahmedabad,2017
Maruti Suzuki Swift VXi AMT [2018-2019],₹ 7.95 Lakh,"21,800",Petrol,Bangalore,2020
Hyundai Santro Sportz,₹ 5.89 Lakh,"47,873",Petrol,Pune,2020
Maruti Suzuki Wagon R 1.0 VXI AMT,₹ 4.75 Lakh,"84,827",Petrol,Chennai,2018
Tata Tiago Revotron XZA [2017-2019],₹ 4.75 Lakh,"34,867",Petrol,Mumbai,2017
Volvo V40 D3 R-Design,₹ 16.75 Lakh,"47,000",Diesel,Mumbai,2018
Renault Kwid 1.0 RXT AMT Opt [2016-2019],₹ 4.56 Lakh,"53,447",Petrol,Chennai,2019
Bentley Continental GT Coupe,₹ 70 Lakh,"19,506",Petrol,Hyderabad,2008
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],₹ 3.94 Lakh,"67,844",Petrol,Pune,2014
Renault Kwid 1.0 RXL [2017-2019],₹ 3.35 Lakh,"32,000",Petrol,Thane,2017
Honda Amaze 1.2 S AT i-VTEC Opt,₹ 6.49 Lakh,"15,075",Petrol,Bangalore,2016
Hyundai Elite i20 Asta 1.2 [2016-2017],₹ 6.5 Lakh,"1,00,000 ",Petrol,Hyderabad,2016
Honda Brio VX AT,₹ 4.35 Lakh,"46,314",Petrol,Mumbai,2014
Maruti Suzuki Baleno Zeta 1.3,₹ 7.3 Lakh,"58,238",Diesel,Hyderabad,2017
Ford Figo Trend 1.2 Ti-VCT,₹ 4.3 Lakh,"44,000",Petrol,Ahmedabad,2017
Skoda Rapid Style 1.6 MPI,₹ 6.66 Lakh,"45,834",Petrol,Pune,2016
MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,₹ 39 Lakh,"22,000",Diesel,Hyderabad,2020
Ford Aspire Trend Plus CNG,₹ 6.77 Lakh,"47,781",CNG,Pune,2019
Honda WR-V VX MT Petrol,₹ 7.35 Lakh,"51,425",Petrol,Ahmedabad,2018
Jaguar XE Prestige Diesel,₹ 37.75 Lakh,"9,090",Diesel,Bangalore,2018
Tata Nexon EV XZ Plus,₹ 18.75 Lakh,"7,000",Electric,Ahmedabad,2022
Honda Amaze 1.2 VX i-VTEC,₹ 4.39 Lakh,"44,114",Petrol,Pune,2013
Honda Jazz SV Petrol,₹ 4.95 Lakh,"52,000",Petrol,Noida,2015
Tata Safari XZA New,₹ 26.15 Lakh,"6,625",Diesel,Pune,2022
Renault Duster 110 PS RXZ 4X2 AMT Diesel,₹ 8.95 Lakh,"62,732",Diesel,Thane,2018
Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],₹ 24 Lakh,"1,21,842 ",Diesel,Hyderabad,2018
Skoda Rapid Ambition 1.6 MPI AT,₹ 8.99 Lakh,"57,702",Petrol,Bangalore,2018
Hyundai Verna Fluidic 1.6 VTVT SX Opt,₹ 6.49 Lakh,"40,493",Petrol,Bangalore,2015
Maruti Suzuki Swift VDi,₹ 7.5 Lakh,"65,000",Diesel,Hyderabad,2018
Ford EcoSport Ambiente 1.5L Ti-VCT,₹ 6.25 Lakh,"30,723",Petrol,Noida,2017
Hyundai i20 Sportz 1.2 (O),₹ 8.89 Lakh,"15,608",Petrol,Bangalore,2020
Renault Triber RXZ [2019-2020],₹ 7.65 Lakh,"19,000",Petrol,Mumbai,2021
Hyundai Grand i10 Sports Edition 1.1 CRDi,₹ 3.49 Lakh,"52,242",Diesel,Kolkata,2015
Tata Harrier XZ [2019-2020],₹ 15.5 Lakh,"45,163",Diesel,Ahmedabad,2019
Tata Altroz XT Petrol,₹ 7.06 Lakh,"33,530",Petrol,Chennai,2020
Renault Duster RXL Petrol,₹ 7.89 Lakh,"60,444",Petrol,Bangalore,2017
Hyundai Elite i20 Magna Executive 1.2,₹ 5.38 Lakh,"27,189",Petrol,Kolkata,2018
Maruti Suzuki Ertiga Vxi CNG,₹ 7.15 Lakh,"1,12,000 ",CNG,Thane,2014
Toyota Corolla Altis VL AT Petrol,₹ 12.95 Lakh,"65,100",Petrol,Thane,2018
Maruti Suzuki Dzire VXi AMT,₹ 6.47 Lakh,"21,477",Petrol,Delhi,2019
Honda City V,₹ 8.79 Lakh,"14,437",Petrol,Delhi,2018
Maruti Suzuki Alto LXi BS-III,₹ 1.8 Lakh,"67,181",Petrol,Hyderabad,2008
Honda City V CVT Petrol [2017-2019],₹ 9.35 Lakh,"31,482",Petrol,Thane,2018
Maruti Suzuki Dzire VXi,₹ 5.5 Lakh,"27,563",Petrol,Kolkata,2018
Land Rover Discovery Sport SE R-Dynamic Petrol,₹ 64 Lakh,"8,500",Petrol,Ahmedabad,2021
